"draw","source","richness","abundance","even","hill1","hill2"
79,"feasible",13,50,0.8768,10.1821931957209,8.11688311688312
80,"feasible",13,50,0.8616,8.95103967314356,7.22543352601156
81,"feasible",13,50,0.8616,8.95138017179474,7.22543352601156
82,"feasible",13,50,0.8912,11.2012523024703,9.19117647058824
83,"feasible",13,50,0.668,5.74195463870417,3.01204819277108
84,"feasible",13,50,0.8624,9.46104297419952,7.26744186046512
85,"feasible",13,50,0.888,10.3378369872181,8.92857142857143
86,"feasible",13,50,0.8832,10.1540391361722,8.56164383561644
87,"feasible",13,50,0.8728,9.78861709739134,7.86163522012579
88,"feasible",13,50,0.8648,9.11799580589039,7.39644970414201
89,"feasible",13,50,0.9016,10.98305799218,10.1626016260163
90,"feasible",13,50,0.7872,7.71944096154504,4.69924812030075
91,"feasible",13,50,0.9112,12.0375630799343,11.2612612612613
92,"feasible",13,50,0.8336,7.67695013411375,6.00961538461539
93,"feasible",13,50,0.7576,6.59123655773656,4.12541254125412
94,"feasible",13,50,0.876,9.77705996706932,8.06451612903226
95,"feasible",13,50,0.8992,10.9174485106325,9.92063492063492
96,"feasible",13,50,0.8384,8.41116503082139,6.18811881188119
97,"feasible",13,50,0.8352,8.18299625843812,6.06796116504854
98,"feasible",13,50,0.7744,6.87646718382171,4.43262411347518
99,"feasible",13,50,0.8968,11.3286275743175,9.68992248062015
100,"feasible",13,50,0.8592,9.30080922152857,7.10227272727273
101,"feasible",13,50,0.812,7.35884416839665,5.31914893617021
102,"feasible",13,50,0.8496,8.91342571510104,6.64893617021277
103,"feasible",13,50,0.9128,12.0942163033957,11.4678899082569
104,"feasible",13,50,0.7944,7.36132193004905,4.86381322957198
105,"feasible",13,50,0.8392,8.08124142640753,6.21890547263682
106,"feasible",13,50,0.8536,9.27289740093765,6.83060109289617
107,"feasible",13,50,0.8136,7.3232684870578,5.36480686695279
108,"feasible",13,50,0.852,9.57631474924167,6.75675675675676
109,"feasible",13,50,0.8944,10.7787296557889,9.46969696969697
110,"feasible",13,50,0.8224,7.90323137562256,5.63063063063063
111,"feasible",13,50,0.8784,10.23744382139,8.22368421052632
112,"feasible",13,50,0.8376,8.3304759037341,6.1576354679803
113,"feasible",13,50,0.876,9.83287712332626,8.06451612903226
114,"feasible",13,50,0.9032,11.2550734095021,10.3305785123967
115,"feasible",13,50,0.8864,10.2999769455474,8.80281690140845
116,"feasible",13,50,0.8928,10.9600108444308,9.32835820895522
117,"feasible",13,50,0.8784,9.55446194014838,8.22368421052632
118,"feasible",13,50,0.8968,11.2153550809022,9.68992248062015
119,"feasible",13,50,0.828,7.56815132708465,5.81395348837209
120,"feasible",13,50,0.812,7.86014403720168,5.31914893617021
121,"feasible",13,50,0.8952,10.784984003045,9.54198473282443
122,"feasible",13,50,0.8816,10.3771455545603,8.44594594594595
123,"feasible",13,50,0.872,9.38042637579387,7.8125
124,"feasible",13,50,0.8544,9.42374342908262,6.86813186813187
125,"feasible",13,50,0.8448,8.84295805630772,6.44329896907217
126,"feasible",13,50,0.8096,7.60225970630468,5.25210084033613
127,"feasible",13,50,0.816,7.21308292881475,5.43478260869565
128,"feasible",13,50,0.8832,10.4052216758478,8.56164383561644
129,"feasible",13,50,0.9072,11.7745408050311,10.7758620689655
130,"feasible",13,50,0.7736,7.4204710795526,4.41696113074205
131,"feasible",13,50,0.8744,9.76278313045982,7.96178343949045
132,"feasible",13,50,0.8544,8.78849606646308,6.86813186813187
133,"feasible",13,50,0.8616,9.13431704818277,7.22543352601156
134,"feasible",13,50,0.8624,8.99926030482003,7.26744186046512
135,"feasible",13,50,0.8864,10.0574035911513,8.80281690140845
136,"feasible",13,50,0.8632,9.49237926312592,7.30994152046783
137,"feasible",13,50,0.8496,8.94618915435789,6.64893617021277
138,"feasible",13,50,0.8848,10.2750740075281,8.68055555555556
139,"feasible",13,50,0.864,9.32636748744469,7.35294117647059
140,"feasible",13,50,0.8848,10.4050010203076,8.68055555555556
141,"feasible",13,50,0.772,6.53556074522879,4.3859649122807
142,"feasible",13,50,0.8904,10.6579426649069,9.12408759124087
143,"feasible",13,50,0.8448,8.41761305463284,6.44329896907217
144,"feasible",13,50,0.8568,9.10364426156793,6.98324022346369
145,"feasible",13,50,0.8496,8.59839444424846,6.64893617021277
146,"feasible",13,50,0.8768,10.0447338947048,8.11688311688312
147,"feasible",13,50,0.8352,8.48863893138843,6.06796116504854
148,"feasible",13,50,0.8784,10.4770311252519,8.22368421052632
149,"feasible",13,50,0.8976,11.0002969993878,9.765625
150,"feasible",13,50,0.824,7.73565600681227,5.68181818181818
151,"feasible",13,50,0.868,9.85480539926335,7.57575757575758
152,"feasible",13,50,0.848,8.5461557657331,6.57894736842105
153,"feasible",13,50,0.8544,9.40489079921008,6.86813186813187
154,"feasible",13,50,0.8408,7.97488315539432,6.28140703517588
155,"feasible",13,50,0.7856,7.55955269684059,4.66417910447761
156,"feasible",13,50,0.896,10.9198722286068,9.61538461538461
157,"feasible",13,50,0.9064,11.7597348770053,10.6837606837607
158,"feasible",13,50,0.756,6.97898722034721,4.0983606557377
159,"feasible",13,50,0.864,9.99768111016124,7.35294117647059
160,"feasible",13,50,0.836,8.26908065989447,6.09756097560975
161,"feasible",13,50,0.8336,8.19067700097666,6.00961538461539
162,"feasible",13,50,0.8712,9.50686414535507,7.7639751552795
163,"feasible",13,50,0.8632,9.27935621901784,7.30994152046784
164,"feasible",13,50,0.8,7.05436719882317,5
165,"feasible",13,50,0.8424,8.85468436667526,6.34517766497462
166,"feasible",13,50,0.8944,11.11935831825,9.46969696969697
167,"feasible",13,50,0.8656,9.14513406836202,7.44047619047619
168,"feasible",13,50,0.8808,9.98928558966559,8.38926174496644
169,"feasible",13,50,0.8856,10.0318441469505,8.74125874125874
170,"feasible",13,50,0.7512,6.67437187418177,4.01929260450161
171,"feasible",13,50,0.8976,10.8798806115862,9.765625
172,"feasible",13,50,0.8664,9.66929826885831,7.48502994011976
173,"feasible",13,50,0.7784,7.10333424254155,4.51263537906137
174,"feasible",13,50,0.84,8.22851061105863,6.25
175,"feasible",13,50,0.8208,8.18662997864843,5.58035714285714
176,"feasible",13,50,0.8896,10.6840737832235,9.05797101449275
177,"feasible",13,50,0.8808,9.86624519950144,8.38926174496644
178,"feasible",13,50,0.836,8.40026884145428,6.09756097560976
179,"feasible",13,50,0.8352,8.11861204172023,6.06796116504854
180,"feasible",13,50,0.8608,9.28574396307218,7.18390804597701
181,"feasible",13,50,0.9,11.2138541922889,10
182,"feasible",13,50,0.8896,10.8126916168128,9.05797101449275
183,"feasible",13,50,0.7632,6.74087110728275,4.22297297297297
184,"feasible",13,50,0.7432,5.956834944639,3.89408099688473
185,"feasible",13,50,0.8568,9.17307739079991,6.98324022346369
186,"feasible",13,50,0.896,10.7999253920332,9.61538461538461
187,"feasible",13,50,0.788,6.96423490193172,4.71698113207547
188,"feasible",13,50,0.8128,7.94283206166527,5.34188034188034
189,"feasible",13,50,0.8848,10.2750740075281,8.68055555555556
190,"feasible",13,50,0.82,7.74082690669474,5.55555555555556
191,"feasible",13,50,0.8048,7.03495574968922,5.12295081967213
192,"feasible",13,50,0.8824,10.2032165858939,8.50340136054422
193,"feasible",13,50,0.8344,8.6592642835028,6.03864734299517
194,"feasible",13,50,0.8168,8.08581182767208,5.4585152838428
195,"feasible",13,50,0.7624,6.04869456043043,4.20875420875421
196,"feasible",13,50,0.8944,11.214492922152,9.46969696969697
197,"feasible",13,50,0.8416,8.86892004073687,6.31313131313131
198,"feasible",13,50,0.8848,10.4279974746908,8.68055555555556
199,"feasible",13,50,0.8976,11.0668506607424,9.765625
200,"feasible",13,50,0.7568,6.26617664072594,4.11184210526316
201,"feasible",13,50,0.8544,9.2442983493373,6.86813186813187
202,"feasible",13,50,0.86,9.26342922456728,7.14285714285714
203,"feasible",13,50,0.8552,8.83376175497379,6.9060773480663
204,"feasible",13,50,0.8824,10.1195062858582,8.50340136054422
205,"feasible",13,50,0.864,8.85734424142025,7.35294117647059
206,"feasible",13,50,0.7456,6.17793699771436,3.93081761006289
207,"feasible",13,50,0.7744,6.57332725159148,4.43262411347518
208,"feasible",13,50,0.7744,7.15177263467114,4.43262411347518
209,"feasible",13,50,0.88,9.87991377864232,8.33333333333333
210,"feasible",13,50,0.856,9.12206559525854,6.94444444444444
211,"feasible",13,50,0.9048,11.8670058451571,10.5042016806723
212,"feasible",13,50,0.868,9.69314776215788,7.57575757575758
213,"feasible",13,50,0.8616,8.80775320065124,7.22543352601156
214,"feasible",13,50,0.8024,7.60269272337608,5.06072874493927
215,"feasible",13,50,0.84,8.56607133322273,6.25
216,"feasible",13,50,0.8728,9.60974701680326,7.86163522012579
217,"feasible",13,50,0.8624,9.55710880749065,7.26744186046512
218,"feasible",13,50,0.9,11.2485207094325,10
219,"feasible",13,50,0.8696,9.53413705500034,7.66871165644172
220,"feasible",13,50,0.892,10.6270507948086,9.25925925925926
221,"feasible",13,50,0.7384,6.67463326390529,3.82262996941896
222,"feasible",13,50,0.7536,6.82498029401986,4.05844155844156
223,"feasible",13,50,0.7984,7.4998639501804,4.96031746031746
224,"feasible",13,50,0.8784,10.071910652094,8.22368421052632
225,"feasible",13,50,0.844,8.70367149417893,6.41025641025641
226,"feasible",13,50,0.8864,10.397551599351,8.80281690140845
227,"feasible",13,50,0.8544,8.79752057696796,6.86813186813187
228,"feasible",13,50,0.7736,6.40217866963438,4.41696113074205
229,"feasible",13,50,0.8144,7.90545427666476,5.38793103448276
230,"feasible",13,50,0.892,10.8459127950462,9.25925925925926
231,"feasible",13,50,0.8216,7.62133906310566,5.60538116591928
232,"feasible",13,50,0.8808,9.66929826885831,8.38926174496644
233,"feasible",13,50,0.8128,8.34849587986115,5.34188034188034
234,"feasible",13,50,0.7856,6.80064288940788,4.66417910447761
235,"feasible",13,50,0.8024,7.48948810214714,5.06072874493927
236,"feasible",13,50,0.8264,8.29697669352637,5.76036866359447
237,"feasible",13,50,0.8424,8.67179622221777,6.34517766497462
238,"feasible",13,50,0.8512,8.65548357413505,6.72043010752688
239,"feasible",13,50,0.8576,8.72339339505499,7.02247191011236
240,"feasible",13,50,0.8112,8.17557836863556,5.29661016949153
241,"feasible",13,50,0.9024,11.3709513951315,10.2459016393443
242,"feasible",13,50,0.784,7.5724488761431,4.62962962962963
243,"feasible",13,50,0.7728,7.47107206152315,4.40140845070423
244,"feasible",13,50,0.8736,9.571125397358,7.91139240506329
245,"feasible",13,50,0.8584,8.85888517978365,7.06214689265537
246,"feasible",13,50,0.8936,11.2275367888719,9.3984962406015
247,"feasible",13,50,0.8816,9.88786387080803,8.44594594594595
248,"feasible",13,50,0.8584,9.66966609015489,7.06214689265537
249,"feasible",13,50,0.8768,9.5976632145529,8.11688311688312
250,"feasible",13,50,0.824,7.56240333129222,5.68181818181818
251,"feasible",13,50,0.8336,8.60685989733401,6.00961538461538
252,"feasible",13,50,0.8976,11.1200005308436,9.765625
253,"feasible",13,50,0.7504,6.68361846985553,4.00641025641026
254,"feasible",13,50,0.8488,9.16773682813362,6.61375661375661
255,"feasible",13,50,0.8216,8.22227545586104,5.60538116591928
256,"feasible",13,50,0.8792,10.3935285099792,8.27814569536424
257,"feasible",13,50,0.8696,9.37796614405804,7.66871165644172
258,"feasible",13,50,0.8568,9.29860832268161,6.98324022346369
259,"feasible",13,50,0.892,10.7085102220503,9.25925925925926
260,"feasible",13,50,0.8792,9.66311070138662,8.27814569536424
261,"feasible",13,50,0.88,9.67527690437047,8.33333333333333
262,"feasible",13,50,0.8648,9.17546287375116,7.39644970414201
263,"feasible",13,50,0.8832,10.0973811551892,8.56164383561644
264,"feasible",13,50,0.8448,8.88275383447847,6.44329896907217
265,"feasible",13,50,0.896,10.8183494681518,9.61538461538461
266,"feasible",13,50,0.904,11.2812449529588,10.4166666666667
267,"feasible",13,50,0.804,6.9622065902657,5.10204081632653
268,"feasible",13,50,0.8136,8.00966477303303,5.36480686695279
269,"feasible",13,50,0.8488,8.89219427121203,6.61375661375661
270,"feasible",13,50,0.8752,9.94372446373527,8.01282051282051
271,"feasible",13,50,0.892,10.496154899967,9.25925925925926
272,"feasible",13,50,0.8648,9.40412799736904,7.39644970414201
273,"feasible",13,50,0.8992,11.0170362380542,9.92063492063492
274,"feasible",13,50,0.8272,8.65182401570464,5.78703703703704
275,"feasible",13,50,0.7784,7.84357180055108,4.51263537906137
276,"feasible",13,50,0.8504,8.3490279155864,6.68449197860962
277,"feasible",13,50,0.8696,9.21598293790913,7.66871165644172
278,"feasible",13,50,0.864,9.08135053692516,7.35294117647059
279,"feasible",13,50,0.836,8.51686838192363,6.09756097560976
280,"feasible",13,50,0.82,8.18037761213705,5.55555555555556
281,"feasible",13,50,0.8912,10.9822136908196,9.19117647058824
282,"feasible",13,50,0.8048,8.29761455661179,5.12295081967213
283,"feasible",13,50,0.8656,9.21750390384854,7.44047619047619
284,"feasible",13,50,0.8264,8.69565606736687,5.76036866359447
285,"feasible",13,50,0.8128,7.48459018118028,5.34188034188034
286,"feasible",13,50,0.8936,10.7267783489388,9.3984962406015
287,"feasible",13,50,0.8968,11.3324684020802,9.68992248062015
288,"feasible",13,50,0.7752,6.37182078011635,4.44839857651246
289,"feasible",13,50,0.8464,8.76055871926055,6.51041666666667
290,"feasible",13,50,0.8392,8.03618336545324,6.21890547263682
291,"feasible",13,50,0.8608,9.69215106889142,7.18390804597701
292,"feasible",13,50,0.9032,11.3176602782793,10.3305785123967
293,"feasible",13,50,0.8048,7.43211976263181,5.12295081967213
294,"feasible",13,50,0.8048,7.23783293745907,5.12295081967213
295,"feasible",13,50,0.8616,8.80612011904429,7.22543352601156
296,"feasible",13,50,0.8912,10.578580822138,9.19117647058824
297,"feasible",13,50,0.8808,10.250333130373,8.38926174496644
298,"feasible",13,50,0.9,11.4106228796888,10
299,"feasible",13,50,0.9,10.894953469211,10
300,"feasible",13,50,0.8424,8.36764706292681,6.34517766497462
301,"feasible",13,50,0.8328,8.08496718060889,5.98086124401914
302,"feasible",13,50,0.6392,5.06630510591797,2.77161862527716
303,"feasible",13,50,0.8824,10.203604717509,8.50340136054422
304,"feasible",13,50,0.8664,9.05974579597119,7.48502994011976
305,"feasible",13,50,0.9064,11.6305627614428,10.6837606837607
306,"feasible",13,50,0.8936,11.0265293653327,9.3984962406015
307,"feasible",13,50,0.888,10.3688020675692,8.92857142857143
308,"feasible",13,50,0.8904,10.2516266547013,9.12408759124088
309,"feasible",13,50,0.7576,7.07449265783968,4.12541254125412
310,"feasible",13,50,0.8648,9.05572453429393,7.39644970414201
311,"feasible",13,50,0.8344,8.50837765494876,6.03864734299517
312,"feasible",13,50,0.8512,9.10396973101015,6.72043010752688
313,"feasible",13,50,0.8176,7.51582801895812,5.48245614035088
314,"feasible",13,50,0.804,7.93847414984097,5.10204081632653
315,"feasible",13,50,0.8232,8.39618063349265,5.65610859728507
316,"feasible",13,50,0.8968,10.8857795551902,9.68992248062015
317,"feasible",13,50,0.836,8.45190149439584,6.09756097560976
318,"feasible",13,50,0.8392,8.30726572667543,6.21890547263682
319,"feasible",13,50,0.8632,9.01844493905149,7.30994152046784
320,"feasible",13,50,0.7856,7.61522874140615,4.66417910447761
321,"feasible",13,50,0.884,10.2156660518848,8.62068965517241
322,"feasible",13,50,0.7392,5.86781047109105,3.83435582822086
323,"feasible",13,50,0.8832,10.0969970641778,8.56164383561644
324,"feasible",13,50,0.8152,7.18195255476116,5.41125541125541
325,"feasible",13,50,0.8912,10.4129775246434,9.19117647058824
326,"feasible",13,50,0.8992,11.3449773263272,9.92063492063492
327,"feasible",13,50,0.9008,11.283749435223,10.0806451612903
328,"feasible",13,50,0.8856,10.0318441469505,8.74125874125874
329,"feasible",13,50,0.82,7.85601985097485,5.55555555555555
330,"feasible",13,50,0.856,8.78694848711315,6.94444444444444
331,"feasible",13,50,0.892,10.6898665626627,9.25925925925926
332,"feasible",13,50,0.8656,9.65419095471622,7.44047619047619
333,"feasible",13,50,0.8632,9.48383861225777,7.30994152046784
334,"feasible",13,50,0.8688,9.31444991882716,7.62195121951219
335,"feasible",13,50,0.828,8.05589288293785,5.81395348837209
336,"feasible",13,50,0.8696,9.22320318984021,7.66871165644172
337,"feasible",13,50,0.816,8.04309420370025,5.43478260869565
338,"feasible",13,50,0.888,10.6223095596259,8.92857142857143
339,"feasible",13,50,0.8976,10.9663954763018,9.765625
340,"feasible",13,50,0.8728,9.60974701680326,7.86163522012579
341,"feasible",13,50,0.8608,9.19841972108484,7.18390804597701
342,"feasible",13,50,0.868,9.67181279535669,7.57575757575758
343,"feasible",13,50,0.8352,7.82688643438444,6.06796116504854
344,"feasible",13,50,0.8944,10.7627619003584,9.46969696969697
345,"feasible",13,50,0.8696,9.27413850733005,7.66871165644172
346,"feasible",13,50,0.8168,8.18219368923929,5.4585152838428
347,"feasible",13,50,0.8352,7.80109311913361,6.06796116504854
348,"feasible",13,50,0.8752,10.1184208503471,8.01282051282051
349,"feasible",13,50,0.8912,10.6750774369283,9.19117647058824
350,"feasible",13,50,0.8776,10.0461012958169,8.16993464052288
351,"feasible",13,50,0.8432,8.58133741072986,6.37755102040816
352,"feasible",13,50,0.8792,9.9126793980432,8.27814569536424
353,"feasible",13,50,0.848,8.61043299070721,6.57894736842105
354,"feasible",13,50,0.8784,9.6115367923369,8.22368421052632
355,"feasible",13,50,0.8816,9.89005901680462,8.44594594594595
356,"feasible",13,50,0.8752,9.87991377864232,8.01282051282051
357,"feasible",13,50,0.8424,8.80689637780845,6.34517766497462
358,"feasible",13,50,0.8576,9.00989802459416,7.02247191011236
359,"feasible",13,50,0.8496,8.39553991043291,6.64893617021276
360,"feasible",13,50,0.8824,10.4135706373765,8.50340136054422
361,"feasible",13,50,0.9096,11.9202100280882,11.0619469026549
362,"feasible",13,50,0.8056,7.33324278193438,5.1440329218107
363,"feasible",13,50,0.844,8.96023109235215,6.41025641025641
364,"feasible",13,50,0.8944,10.9086706064251,9.46969696969697
365,"feasible",13,50,0.8736,9.69666057012327,7.91139240506329
366,"feasible",13,50,0.7504,6.20713629042933,4.00641025641026
367,"feasible",13,50,0.8504,8.72534999166434,6.68449197860962
368,"feasible",13,50,0.816,7.74502389221335,5.43478260869565
369,"feasible",13,50,0.876,9.56521112009673,8.06451612903226
370,"feasible",13,50,0.792,7.10898570897379,4.80769230769231
371,"feasible",13,50,0.8392,7.94643809414421,6.21890547263682
372,"feasible",13,50,0.8808,10.2127935522258,8.38926174496644
373,"feasible",13,50,0.8376,8.04712865070544,6.1576354679803
374,"feasible",13,50,0.9136,12.2344614311658,11.5740740740741
375,"feasible",13,50,0.8928,10.8487581304262,9.32835820895522
376,"feasible",13,50,0.8864,10.7125728135459,8.80281690140845
377,"feasible",13,50,0.7728,7.34322103959283,4.40140845070423
378,"feasible",13,50,0.8472,8.93187185658019,6.54450261780105
379,"feasible",13,50,0.9048,11.6305627614428,10.5042016806723
380,"feasible",13,50,0.8632,9.01730701447373,7.30994152046783
381,"feasible",13,50,0.7944,6.9518926835587,4.86381322957198
382,"feasible",13,50,0.8752,9.8177513573404,8.01282051282051
383,"feasible",13,50,0.8712,9.88925686445781,7.7639751552795
384,"feasible",13,50,0.8128,7.77206286470074,5.34188034188034
385,"feasible",13,50,0.8912,10.941993761981,9.19117647058824
386,"feasible",13,50,0.864,9.6119024163798,7.35294117647059
387,"feasible",13,50,0.8584,9.14568318685791,7.06214689265537
388,"feasible",13,50,0.7472,5.91390370687552,3.95569620253165
389,"feasible",13,50,0.8888,10.6579426649069,8.99280575539568
390,"feasible",13,50,0.8424,8.37550112282296,6.34517766497462
391,"feasible",13,50,0.8664,9.24725757063812,7.48502994011976
392,"feasible",13,50,0.7816,6.92735996413962,4.57875457875458
393,"feasible",13,50,0.812,7.73087591956833,5.31914893617021
394,"feasible",13,50,0.844,9.03382990792834,6.41025641025641
395,"feasible",13,50,0.848,8.80809527068381,6.57894736842105
396,"feasible",13,50,0.8672,9.11897392259303,7.53012048192771
397,"feasible",13,50,0.8624,8.82575159052478,7.26744186046512
398,"feasible",13,50,0.872,9.8177513573404,7.8125
399,"feasible",13,50,0.8328,8.4875465732147,5.98086124401914
400,"feasible",13,50,0.8848,10.3517568689459,8.68055555555556
401,"feasible",13,50,0.8296,8.04115863831036,5.86854460093897
402,"feasible",13,50,0.8864,10.0707323029292,8.80281690140845
403,"feasible",13,50,0.7712,7.29609825707464,4.37062937062937
404,"feasible",13,50,0.84,8.227085880569,6.25
405,"feasible",13,50,0.7688,6.51571419826713,4.32525951557093
406,"feasible",13,50,0.8592,8.85185077299738,7.10227272727273
407,"feasible",13,50,0.8528,8.8895633796516,6.79347826086957
408,"feasible",13,50,0.8016,7.21888709627691,5.04032258064516
409,"feasible",13,50,0.8528,8.64453889146187,6.79347826086957
410,"feasible",13,50,0.8888,10.5796184464546,8.99280575539568
411,"feasible",13,50,0.8848,10.1821931957209,8.68055555555556
412,"feasible",13,50,0.8672,9.71084071084416,7.53012048192771
413,"feasible",13,50,0.8576,9.45838266379209,7.02247191011236
414,"feasible",13,50,0.8712,9.36780516214624,7.7639751552795
415,"feasible",13,50,0.864,9.10653035752371,7.35294117647059
416,"feasible",13,50,0.8712,9.25880819950726,7.7639751552795
417,"feasible",13,50,0.844,8.32978118180249,6.41025641025641
418,"feasible",13,50,0.8992,10.9477192719883,9.92063492063492
419,"feasible",13,50,0.8848,10.2849365255818,8.68055555555556
420,"feasible",13,50,0.8744,9.40188113359059,7.96178343949045
421,"feasible",13,50,0.8784,9.57882701609105,8.22368421052632
422,"feasible",13,50,0.7896,7.07517677973202,4.75285171102662
423,"feasible",13,50,0.8544,9.16810655100574,6.86813186813187
424,"feasible",13,50,0.8896,10.6936953033445,9.05797101449275
425,"feasible",13,50,0.896,11.0999993668371,9.61538461538461
426,"feasible",13,50,0.8992,11.2525495407184,9.92063492063492
427,"feasible",13,50,0.9016,11.4739869702509,10.1626016260163
428,"feasible",13,50,0.8264,8.74987556480317,5.76036866359447
429,"feasible",13,50,0.8704,10.1691037836167,7.71604938271605
430,"feasible",13,50,0.8224,8.1363482716918,5.63063063063063
431,"feasible",13,50,0.8456,8.85520898557088,6.47668393782383
432,"feasible",13,50,0.8856,10.157675961992,8.74125874125874
433,"feasible",13,50,0.8976,10.9600108444308,9.765625
434,"feasible",13,50,0.8696,9.56557498190536,7.66871165644172
435,"feasible",13,50,0.8648,9.5326589983869,7.39644970414201
436,"feasible",13,50,0.8384,7.93053455877206,6.18811881188119
437,"feasible",13,50,0.8712,9.51274992981116,7.7639751552795
438,"feasible",13,50,0.8208,7.88696680600241,5.58035714285714
439,"feasible",13,50,0.896,11.0071237959253,9.61538461538461
440,"feasible",13,50,0.8792,9.83287712332627,8.27814569536424
441,"feasible",13,50,0.892,10.7368467420022,9.25925925925926
442,"feasible",13,50,0.8504,9.19570294662468,6.68449197860962
443,"feasible",13,50,0.8944,11.1929093267005,9.46969696969697
444,"feasible",13,50,0.88,10.1436231067865,8.33333333333333
445,"feasible",13,50,0.8248,8.44617166881444,5.70776255707763
446,"feasible",13,50,0.8432,8.62790147133123,6.37755102040816
447,"feasible",13,50,0.8928,10.8886353492845,9.32835820895522
448,"feasible",13,50,0.824,7.85808253434097,5.68181818181818
449,"feasible",13,50,0.8608,9.43567464747608,7.18390804597701
450,"feasible",13,50,0.8656,9.11216829175815,7.44047619047619
451,"feasible",13,50,0.8856,10.2140823393074,8.74125874125874
452,"feasible",13,50,0.8328,8.47877704654795,5.98086124401914
453,"feasible",13,50,0.852,8.99995215875148,6.75675675675676
454,"feasible",13,50,0.8608,9.2600686116557,7.18390804597701
455,"feasible",13,50,0.8248,8.63175250860137,5.70776255707763
456,"feasible",13,50,0.876,10.0392907090826,8.06451612903226
457,"feasible",13,50,0.86,9.33744554102845,7.14285714285714
458,"feasible",13,50,0.884,10.6103724350303,8.62068965517241
459,"feasible",13,50,0.876,9.96425548246134,8.06451612903226
460,"feasible",13,50,0.852,8.62614965497452,6.75675675675676
461,"feasible",13,50,0.8968,10.6874938955483,9.68992248062015
462,"feasible",13,50,0.8768,9.93631812647745,8.11688311688312
463,"feasible",13,50,0.88,9.74560162580222,8.33333333333333
464,"feasible",13,50,0.884,10.1109853242166,8.62068965517241
465,"feasible",13,50,0.8872,10.4287991684751,8.86524822695035
466,"feasible",13,50,0.9032,11.3292818735215,10.3305785123967
467,"feasible",13,50,0.8792,9.95904431079515,8.27814569536424
468,"feasible",13,50,0.8896,11.0999993668371,9.05797101449275
469,"feasible",13,50,0.8536,9.16605066944123,6.83060109289618
470,"feasible",13,50,0.7936,7.22048971857393,4.84496124031008
471,"feasible",13,50,0.7328,6.28275799851709,3.74251497005988
472,"feasible",13,50,0.8216,8.24093950161896,5.60538116591928
473,"feasible",13,50,0.8376,8.57104178766862,6.1576354679803
474,"feasible",13,50,0.8504,8.82935506783295,6.68449197860962
475,"feasible",13,50,0.792,7.41199780047676,4.80769230769231
476,"feasible",13,50,0.8896,10.6455605381552,9.05797101449275
477,"feasible",13,50,0.8864,10.3868857744959,8.80281690140845
478,"feasible",13,50,0.8624,8.84329444352088,7.26744186046512
479,"feasible",13,50,0.8808,10.3059534970154,8.38926174496644
480,"feasible",13,50,0.8832,9.90730777202072,8.56164383561644
481,"feasible",13,50,0.5856,4.26413903047706,2.41312741312741
482,"feasible",13,50,0.8296,7.72298223827984,5.86854460093897
483,"feasible",13,50,0.8048,7.19126843697151,5.12295081967213
484,"feasible",13,50,0.8736,9.72740686865896,7.91139240506329
485,"feasible",13,50,0.8848,10.4461844213541,8.68055555555556
486,"feasible",13,50,0.7864,7.02973852531345,4.68164794007491
487,"feasible",13,50,0.8936,11.0539934750799,9.3984962406015
488,"feasible",13,50,0.8864,10.0947559872898,8.80281690140845
489,"feasible",13,50,0.7912,7.37463626409654,4.78927203065134
490,"feasible",13,50,0.8608,9.43488291593224,7.18390804597701
491,"feasible",13,50,0.82,8.35525111775552,5.55555555555556
492,"feasible",13,50,0.7848,7.17040825526496,4.64684014869888
493,"feasible",13,50,0.8688,9.50723336702304,7.62195121951219
494,"feasible",13,50,0.8616,9.69610828954122,7.22543352601156
495,"feasible",13,50,0.8976,10.7676728178813,9.765625
496,"feasible",13,50,0.8704,10.179545977961,7.71604938271605
497,"feasible",13,50,0.8576,9.26674706470277,7.02247191011236
498,"feasible",13,50,0.876,10.1800826900802,8.06451612903226
499,"feasible",13,50,0.88,10.6019160205563,8.33333333333333
500,"feasible",13,50,0.8576,9.10653035752371,7.02247191011236
501,"feasible",13,50,0.7832,7.447181726171,4.61254612546125
502,"feasible",13,50,0.8712,9.71517511471121,7.7639751552795
503,"feasible",13,50,0.8752,9.45382483836594,8.01282051282051
504,"feasible",13,50,0.8912,10.8309077837965,9.19117647058824
505,"feasible",13,50,0.888,10.7547455233207,8.92857142857143
506,"feasible",13,50,0.796,7.10786077877919,4.90196078431373
507,"feasible",13,50,0.8296,8.37216290913421,5.86854460093897
508,"feasible",13,50,0.8688,9.38923105290952,7.62195121951219
509,"feasible",13,50,0.9072,11.4879961266254,10.7758620689655
510,"feasible",13,50,0.7536,6.42454428220169,4.05844155844156
511,"feasible",13,50,0.8272,7.81440135305358,5.78703703703704
512,"feasible",13,50,0.8768,9.571125397358,8.11688311688312
513,"feasible",13,50,0.7792,6.68274738329857,4.52898550724638
514,"feasible",13,50,0.8384,7.95845117252418,6.18811881188119
515,"feasible",13,50,0.8736,9.73230297740167,7.91139240506329
516,"feasible",13,50,0.8392,8.12757347001787,6.21890547263682
517,"feasible",13,50,0.7992,7.31781393163016,4.9800796812749
518,"feasible",13,50,0.8904,10.7175347435895,9.12408759124088
519,"feasible",13,50,0.9024,11.6275123798861,10.2459016393443
520,"feasible",13,50,0.7448,7.07476971757125,3.91849529780564
